t,h
1126259461.9963,-2.9669552380952377e-22
1126259461.9964,-2.9371228571428566e-22
1126259461.9965,-2.906724285714286e-22
1126259461.9966,-2.8757399999999994e-22
1126259461.9967,-2.8441895238095237e-22
1126259461.9968,-2.812082619047619e-22
1126259461.9968998,-2.7794192857142853e-22
1126259461.997,-2.7462092857142854e-22
1126259461.9971,-2.712452619047619e-22
1126259461.9972,-2.678159047619047e-22
1126259461.9973,-2.643338333333333e-22
1126259461.9974,-2.6079904761904766e-22
1126259461.9975,-2.5721350000000003e-22
1126259461.9975998,-2.5357621428571426e-22
1126259461.9977,-2.498881666666667e-22
1126259461.9978,-2.461513095238095e-22
1126259461.9979,-2.4236564285714284e-22
1126259461.998,-2.3853214285714287e-22
1126259461.9981,-2.346508095238095e-22
1126259461.9982,-2.3072261904761904e-22
1126259461.9982998,-2.267485476190476e-22
1126259461.9984,-2.227305476190476e-22
1126259461.9985,-2.186676428571428e-22
1126259461.9986,-2.1456080952380953e-22
1126259461.9987,-2.1041199999999998e-22
1126259461.9988,-2.0622121428571428e-22
1126259461.9989,-2.0198942857142854e-22
1126259461.9989998,-1.9771664285714288e-22
1126259461.9991,-1.934057857142857e-22
1126259461.9992,-1.8905588095238094e-22
1126259461.9993,-1.8466790476190475e-22
1126259461.9994,-1.8024283333333332e-22
1126259461.9995,-1.7578261904761901e-22
1126259461.9996,-1.7128628571428574e-22
1126259461.9997,-1.6675578571428567e-22
1126259461.9998,-1.6219209523809517e-22
1126259461.9999,-1.5759619047619047e-22
1126259462.0,-1.5296807142857142e-22
1126259462.0001,-1.483087142857143e-22
1126259462.0002,-1.436200714285714e-22
1126259462.0003,-1.389021428571428e-22
1126259462.0004,-1.3415590476190474e-22
1126259462.0005,-1.2938233333333332e-22
1126259462.0006,-1.2458240476190475e-22
1126259462.0007,-1.197570952380952e-22
1126259462.0008,-1.1490738095238093e-22
1126259462.0009,-1.1003423809523806e-22
1126259462.0010002,-1.0513864285714285e-22
1126259462.0011,-1.0022059523809522e-22
1126259462.0012,-9.52820476190476e-23
1126259462.0013,-9.032495238095237e-23
1126259462.0014,-8.534735714285714e-23
1126259462.0015,-8.035316666666664e-23
1126259462.0016,-7.534238095238093e-23
1126259462.0017,-7.031499999999999e-23
1126259462.0018,-6.527297619047617e-23
1126259462.0019,-6.021826190476189e-23
1126259462.0019999,-5.514988095238095e-23
1126259462.0021,-5.006978571428572e-23
1126259462.0022,-4.4978952380952367e-23
1126259462.0023,-3.987835714285714e-23
1126259462.0024,-3.4768976190476184e-23
1126259462.0025,-2.9651785714285706e-23
1126259462.0026,-2.4528738095238093e-23
1126259462.0027,-1.9398857142857142e-23
1126259462.0028,-1.4264095238095235e-23
1126259462.0029,-9.126404761904761e-24
1126259462.003,-3.984809523809522e-24
1126259462.0031,1.1577619047619047e-24
1126259462.0032,6.302285714285713e-24
1126259462.0033,1.1445833333333333e-23
1126259462.0033998,1.6588404761904762e-23
1126259462.0035,2.172804761904762e-23
1126259462.0036,2.686573809523809e-23
1126259462.0037,3.1998547619047626e-23
1126259462.0038,3.712647619047618e-23
1126259462.0039,4.224854761904761e-23
1126259462.004,4.736280952380951e-23
1126259462.0040998,5.24682857142857e-23
1126259462.0042,5.756497619047619e-23
1126259462.0043,6.265190476190475e-23
1126259462.0044,6.772711904761902e-23
1126259462.0045,7.278964285714285e-23
1126259462.0046,7.783849999999997e-23
1126259462.0047,8.287369047619046e-23
1126259462.0047998,8.789326190476191e-23
1126259462.0049,9.289623809523805e-23
1126259462.005,9.788164285714284e-23
1126259462.0051,1.0284850000000001e-22
1126259462.0052,1.077968095238095e-22
1126259462.0053,1.1272364285714286e-22
1126259462.0054,1.176299761904762e-22
1126259462.0054998,1.2251385714285714e-22
1126259462.0056,1.2737430952380952e-22
1126259462.0057,1.3221035714285712e-22
1126259462.0058,1.3702102380952378e-22
1126259462.0059,1.418063095238095e-22
1126259462.006,1.465632857142857e-22
1126259462.0061,1.5129390476190475e-22
1126259462.0061998,1.5599426190476187e-22
1126259462.0063,1.6066533333333333e-22
1126259462.0064,1.6530516666666662e-22
1126259462.0065,1.6991376190476182e-22
1126259462.0066,1.744891666666666e-22
1126259462.0067,1.7903138095238095e-22
1126259462.0068,1.8353942857142854e-22
1126259462.0068998,1.8801135714285712e-22
1126259462.007,1.9244716666666664e-22
1126259462.0071,1.9684588095238092e-22
1126259462.0072,2.0120652380952378e-22
1126259462.0073,2.0552714285714286e-22
1126259462.0074,2.0980871428571427e-22
1126259462.0075,2.1405026190476186e-22
1126259462.0076,2.1824885714285716e-22
1126259462.0077,2.2240547619047624e-22
1126259462.0078,2.2651914285714287e-22
1126259462.0079,2.3058790476190483e-22
1126259462.008,2.3461176190476187e-22
1126259462.0081,2.3859071428571424e-22
1126259462.0082,2.4252183333333337e-22
1126259462.0083,2.464070714285714e-22
1126259462.0084,2.5024252380952377e-22
1126259462.0085,2.540301428571428e-22
1126259462.0086,2.5776797619047622e-22
1126259462.0087,2.614550476190476e-22
1126259462.0088,2.6509135714285717e-22
1126259462.0089,2.6867592857142855e-22
1126259462.0089998,2.722077857142857e-22
1126259462.0091,2.7568595238095245e-22
1126259462.0092,2.7910945238095233e-22
1126259462.0093,2.824792619047617e-22
1126259462.0094,2.8579342857142856e-22
1126259462.0095,2.89050976190476e-22
1126259462.0096,2.922519047619047e-22
1126259462.0097,2.9539523809523806e-22
1126259462.0098,2.9848097619047615e-22
1126259462.0099,3.0150716666666663e-22
1126259462.01,3.044747857142857e-22
1126259462.0101,3.07381880952381e-22
1126259462.0102,3.1022845238095244e-22
1126259462.0103,3.130135238095236e-22
1126259462.0104,3.1573709523809524e-22
1126259462.0105,3.1839819047619043e-22
1126259462.0106,3.2099680952380954e-22
1126259462.0107,3.235319761904762e-22
1126259462.0108,3.2600271428571414e-22
1126259462.0109,3.2840902380952387e-22
1126259462.0110002,3.307509047619048e-22
1126259462.0111,3.330273809523809e-22
1126259462.0112,3.3523747619047615e-22
1126259462.0112998,3.373811904761903e-22
1126259462.0114,3.3945754761904758e-22
1126259462.0115,3.414675238095238e-22
1126259462.0116,3.4340916666666664e-22
1126259462.0117,3.452834523809523e-22
1126259462.0118,3.4708842857142853e-22
1126259462.0119,3.4882409523809523e-22
1126259462.0119998,3.504914285714286e-22
1126259462.0121,3.520884761904762e-22
1126259462.0122,3.5361621428571427e-22
1126259462.0123,3.550736666666667e-22
1126259462.0124,3.564598571428571e-22
1126259462.0125,3.577747857142857e-22
1126259462.0126,3.590194285714285e-22
1126259462.0126998,3.601918333333333e-22
1126259462.0128,3.6129297619047615e-22
1126259462.0129,3.6232188095238093e-22
1126259462.013,3.6327757142857143e-22
1126259462.0131,3.6416199999999983e-22
1126259462.0132,3.6497321428571424e-22
1126259462.0133,3.6571121428571427e-22
1126259462.0133998,3.6637697619047623e-22
1126259462.0135,3.6696854761904757e-22
1126259462.0136,3.6748690476190473e-22
1126259462.0137,3.679320476190476e-22
1126259462.0138,3.6830299999999996e-22
1126259462.0139,3.6860073809523803e-22
1126259462.014,3.6882428571428567e-22
1126259462.0140998,3.6897364285714284e-22
1126259462.0142,3.6904978571428567e-22
1126259462.0143,3.690517380952379e-22
1126259462.0144,3.6897852380952376e-22
1126259462.0145,3.688320952380952e-22
1126259462.0146,3.6861245238095237e-22
1126259462.0147,3.683176428571428e-22
1126259462.0147998,3.679486428571428e-22
1126259462.0149,3.675064285714286e-22
1126259462.015,3.669900238095238e-22
1126259462.0151,3.664004047619046e-22
1126259462.0152,3.657365952380952e-22
1126259462.0153,3.6499859523809523e-22
1126259462.0154,3.641883571428571e-22
1126259462.0155,3.633039285714286e-22
1126259462.0156,3.623462857142857e-22
1126259462.0157,3.613154285714286e-22
1126259462.0158,3.602123333333333e-22
1126259462.0159,3.5903602380952378e-22
1126259462.016,3.577874761904762e-22
1126259462.0161,3.5646669047619043e-22
1126259462.0162,3.5507464285714287e-22
1126259462.0163,3.53609380952381e-22
1126259462.0164,3.520738333333333e-22
1126259462.0165,3.504670238095236e-22
1126259462.0166,3.4878895238095235e-22
1126259462.0167,3.47039619047619e-22
1126259462.0168,3.452209761904762e-22
1126259462.0169,3.4333204761904755e-22
1126259462.017,3.413738095238095e-22
1126259462.0171,3.3934626190476195e-22
1126259462.0172,3.3724940476190455e-22
1126259462.0173,3.350851904761905e-22
1126259462.0174,3.3285166666666645e-22
1126259462.0175,3.3055176190476195e-22
1126259462.0176,3.2818450000000007e-22
1126259462.0177,3.2574988095238093e-22
1126259462.0178,3.2324985714285705e-22
1126259462.0179,3.2068442857142856e-22
1126259462.018,3.1805261904761884e-22
1126259462.0181,3.1535735714285706e-22
1126259462.0182,3.1259766666666664e-22
1126259462.0183,3.0977354761904763e-22
1126259462.0184,3.068869523809522e-22
1126259462.0185,3.0393788095238095e-22
1126259462.0186,3.0092633333333314e-22
1126259462.0187,2.978532857142857e-22
1126259462.0188,2.9472069047619046e-22
1126259462.0189,2.915265952380952e-22
1126259462.0189998,2.8827295238095232e-22
1126259462.0191,2.849607380952379e-22
1126259462.0191998,2.8158995238095216e-22
1126259462.0193,2.781615714285712e-22
1126259462.0194,2.746765714285714e-22
1126259462.0195,2.7113397619047623e-22
1126259462.0196,2.675367142857143e-22
1126259462.0197,2.638838095238095e-22
1126259462.0198,2.6017721428571422e-22
1126259462.0198998,2.5641692857142853e-22
1126259462.02,2.5260392857142854e-22
1126259462.0201,2.487382142857143e-22
1126259462.0202,2.4482173809523806e-22
1126259462.0203,2.4085450000000003e-22
1126259462.0204,2.368374761904762e-22
1126259462.0205,2.3277164285714283e-22
1126259462.0205998,2.286579761904762e-22
1126259462.0207,2.244964761904762e-22
1126259462.0208,2.2028909523809526e-22
1126259462.0209,2.1603485714285715e-22
1126259462.021,2.1173669047619045e-22
1126259462.0211,2.073945952380952e-22
1126259462.0212,2.030095476190476e-22
1126259462.0212998,1.985815476190476e-22
1126259462.0214,1.941135238095238e-22
1126259462.0215,1.8960352380952378e-22
1126259462.0216,1.8505447619047616e-22
1126259462.0217,1.8046735714285712e-22
1126259462.0218,1.7584216666666662e-22
1126259462.0219,1.7117988095238094e-22
1126259462.0219998,1.6648245238095234e-22
1126259462.0221,1.6174988095238094e-22
1126259462.0222,1.5698314285714285e-22
1126259462.0223,1.5218321428571424e-22
1126259462.0224,1.4735107142857137e-22
1126259462.0225,1.4248769047619046e-22
1126259462.0226,1.3759502380952377e-22
1126259462.0227,1.3267307142857142e-22
1126259462.0228,1.277228095238095e-22
1126259462.0229,1.2274521428571424e-22
1126259462.023,1.1774223809523806e-22
1126259462.0231,1.1271388095238093e-22
1126259462.0232,1.0766111904761903e-22
1126259462.0233,1.0258492857142857e-22
1126259462.0234,9.748726190476189e-23
1126259462.0235,9.236909523809522e-23
1126259462.0236,8.723042857142855e-23
1126259462.0237,8.207321428571426e-23
1126259462.0238,7.689745238095235e-23
1126259462.0239,7.170509523809523e-23
1126259462.024,6.649711904761904e-23
1126259462.0241,6.127449999999999e-23
1126259462.0242,5.603821428571427e-23
1126259462.0243,5.078923809523808e-23
1126259462.0244,4.5529523809523807e-23
1126259462.0245,4.025809523809522e-23
1126259462.0246,3.4977880952380953e-23
1126259462.0247,2.9688880952380946e-23
1126259462.0248,2.4393047619047618e-23
1126259462.0249,1.909135714285714e-23
1126259462.025,1.3784785714285708e-23
1126259462.0251,8.473333333333332e-24
1126259462.0252,3.158952380952381e-24
1126259462.0253,-2.1573809523809523e-24
1126259462.0254,-7.473714285714284e-24
1126259462.0255,-1.2790047619047618e-23
1126259462.0256,-1.810540476190476e-23
1126259462.0257,-2.341783333333333e-23
1126259462.0258,-2.872733333333333e-23
1126259462.0259,-3.4031952380952365e-23
1126259462.026,-3.9330714285714284e-23
1126259462.0261,-4.4622642857142864e-23
1126259462.0262,-4.9905785714285707e-23
1126259462.0263,-5.518111904761905e-23
1126259462.0264,-6.044669047619046e-23
1126259462.0265,-6.570054761904761e-23
1126259462.0266,-7.094171428571427e-23
1126259462.0267,-7.617019047619045e-23
1126259462.0268,-8.138402380952378e-23
1126259462.0269,-8.658223809523807e-23
1126259462.027,-9.176483333333333e-23
1126259462.0270998,-9.692888095238095e-23
1126259462.0272,-1.0207438095238091e-22
1126259462.0273,-1.0720035714285714e-22
1126259462.0274,-1.1230583333333331e-22
1126259462.0275,-1.1738885714285712e-22
1126259462.0276,-1.2244942857142855e-22
1126259462.0277,-1.274855952380952e-22
1126259462.0277998,-1.3249735714285708e-22
1126259462.0279,-1.3748276190476185e-22
1126259462.028,-1.4244083333333329e-22
1126259462.0281,-1.473715714285714e-22
1126259462.0282,-1.522720476190476e-22
1126259462.0283,-1.5714226190476186e-22
1126259462.0284,-1.6198221428571422e-22
1126259462.0284998,-1.667889761904762e-22
1126259462.0286,-1.7156352380952376e-22
1126259462.0287,-1.7630292857142853e-22
1126259462.0288,-1.8100719047619046e-22
1126259462.0289,-1.8567533333333333e-22
1126259462.0289998,-1.903063809523809e-22
1126259462.0291,-1.9489935714285712e-22
1126259462.0291998,-1.994532857142857e-22
1126259462.0293,-2.0396719047619045e-22
1126259462.0294,-2.0843911904761903e-22
1126259462.0295,-2.128700476190476e-22
1126259462.0296,-2.172570476190476e-22
1126259462.0297,-2.216010952380952e-22
1126259462.0298,-2.259002380952381e-22
1126259462.0298998,-2.301535e-22
1126259462.03,-2.3436088095238092e-22
1126259462.0301,-2.3852042857142857e-22
1126259462.0302,-2.426311666666667e-22
1126259462.0303,-2.466940714285714e-22
1126259462.0304,-2.5070621428571422e-22
1126259462.0305,-2.54666619047619e-22
1126259462.0306,-2.585762619047619e-22
1126259462.0307,-2.6243416666666664e-22
1126259462.0308,-2.6623740476190475e-22
1126259462.0309,-2.699869523809523e-22
1126259462.031,-2.736818333333333e-22
1126259462.0311,-2.773220476190476e-22
1126259462.0312,-2.809046666666665e-22
1126259462.0313,-2.8443066666666667e-22
1126259462.0314,-2.878980952380952e-22
1126259462.0315,-2.9130792857142853e-22
1126259462.0316,-2.9465723809523807e-22
1126259462.0317,-2.979469999999998e-22
1126259462.0318,-3.011762380952381e-22
1126259462.0319,-3.0434495238095234e-22
1126259462.0319998,-3.074502142857142e-22
1126259462.0321,-3.1049299999999995e-22
1126259462.0322,-3.1347233333333334e-22
1126259462.0323,-3.163882142857142e-22
1126259462.0324,-3.192386904761904e-22
1126259462.0325,-3.2202376190476187e-22
1126259462.0326,-3.2474245238095233e-22
1126259462.0327,-3.273947619047619e-22
1126259462.0328,-3.2997971428571425e-22
1126259462.0329,-3.324973095238095e-22
1126259462.033,-3.349465714285712e-22
1126259462.0331,-3.373255476190476e-22
1126259462.0332,-3.3963619047619045e-22
1126259462.0333,-3.418755714285715e-22
1126259462.0334,-3.4404564285714284e-22
1126259462.0335,-3.4614347619047616e-22
1126259462.0336,-3.481700476190474e-22
1126259462.0337,-3.5012438095238075e-22
1126259462.0338,-3.5200549999999994e-22
1126259462.0339,-3.538143809523809e-22
1126259462.034,-3.555500476190476e-22
1126259462.0341,-3.5721152380952384e-22
1126259462.0342,-3.587988095238095e-22
1126259462.0343,-3.6031190476190474e-22
1126259462.0344,-3.617498333333333e-22
1126259462.0345,-3.631125952380952e-22
1126259462.0346,-3.6440019047619043e-22
1126259462.0347,-3.6561164285714285e-22
1126259462.0348,-3.6674695238095233e-22
1126259462.0349,-3.678070952380952e-22
1126259462.0349998,-3.6879011904761904e-22
1126259462.0351,-3.6969699999999997e-22
1126259462.0352,-3.7052676190476194e-22
1126259462.0353,-3.712794047619046e-22
1126259462.0354,-3.7195492857142854e-22
1126259462.0355,-3.725533333333333e-22
1126259462.0356,-3.7307461904761906e-22
1126259462.0356998,-3.735178095238095e-22
1126259462.0358,-3.738838809523809e-22
1126259462.0359,-3.7417185714285716e-22
1126259462.036,-3.743817380952381e-22
1126259462.0361,-3.7451352380952366e-22
1126259462.0362,-3.7456819047619045e-22
1126259462.0363,-3.7454378571428566e-22
1126259462.0363998,-3.744422619047619e-22
1126259462.0365,-3.7426166666666665e-22
1126259462.0366,-3.7400395238095233e-22
1126259462.0367,-3.736681428571428e-22
1126259462.0368,-3.732532619047619e-22
1126259462.0369,-3.727612619047619e-22
1126259462.037,-3.7219019047619043e-22
1126259462.0370998,-3.7154199999999993e-22
1126259462.0372,-3.7081669047619044e-22
1126259462.0373,-3.700123095238095e-22
1126259462.0374,-3.6913080952380953e-22
1126259462.0375,-3.681721904761903e-22
1126259462.0376,-3.671354761904762e-22
1126259462.0377,-3.6602261904761905e-22
1126259462.0377998,-3.648316666666666e-22
1126259462.0379,-3.6356457142857137e-22
1126259462.038,-3.622203571428571e-22
1126259462.0381,-3.6079999999999984e-22
1126259462.0382,-3.593035e-22
1126259462.0383,-3.5773085714285715e-22
1126259462.0384,-3.5608304761904763e-22
1126259462.0385,-3.543590952380952e-22
1126259462.0386,-3.525609523809522e-22
1126259462.0387,-3.5068764285714267e-22
